x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,target
0.029127401825248027,0.02410150419647911,0.029583042697804145,0.026572676874360615,0.028712176893256877,0.03337305404187995,0.03054731078610373,0.03322839010844823,0.030611965157178466,0.03056574770332719,0.0320903026113244,0.031750641065215225,0.03164068821699026,0.029682116636311106,0.029447772504826084,0.030703723145085474,0.030373397771777284,0.03185098701926754,0.031507043321040026,0.030828309442901377,0.03152612249092363,0.0312593298837779,0.03178563167488515,0.03176093859135082,0.03170001761008552,0.03135955918736249,0.03185405119218859,0.032259283629616865,0.03270365512743206,0.03350281067995777,calling
0.0271206684588429,0.03400155909988805,0.02484717150291838,0.03250329685492964,0.03233231017173493,0.03290968885691763,0.03416684276455822,0.0315206181547154,0.03406740769745126,0.03460797557097449,0.03385240236039699,0.03230980038018904,0.03390819322541061,0.034456913984096685,0.03226668571778815,0.03227038108570759,0.03301852035564225,0.03393659753981497,0.034440315804152064,0.031011005948205987,0.032129580127272184,0.03273887283166005,0.03307932478495372,0.030936262292184352,0.03167100695968882,0.03213878658212775,0.03124551468450637,0.03132545044621792,0.03099460848737321,0.03170412148364379,calling
0.040479750604878156,0.062177286465302906,0.059138509047087964,0.039957724459689994,0.04172938058826043,0.04515601981293635,0.03778885033099955,0.038419668635241724,0.034153742127309754,0.03269722622184665,0.034928384047950074,0.036163705112996956,0.03597712849562455,0.03514316758362051,0.03474447582505317,0.03687918717467852,0.03606461505030006,0.03579433602720288,0.03528860061439395,0.03490032400975197,0.035787577495004066,0.0373592861960343,0.03590435719396879,0.03633904023974071,0.03741350751510733,0.035950092122824524,0.03670778435348398,0.03592867644806759,0.03496342689800463,0.034340932556329994,calling
0.02542848024092714,0.027143360565383044,0.037482728710134555,0.04013575726698569,0.04629086516542619,0.04964431553203713,0.047584354805210914,0.04928853190384438,0.04819629692447882,0.04981858681881103,0.04958633089332204,0.050768109617301216,0.05121490536696518,0.047805319861805945,0.04786581988147678,0.04762391942459784,0.05001550465755265,0.0516424812006303,0.05238646035044115,0.05355240937592524,0.050371959229020005,0.0518635052168375,0.049208019005403315,0.048603501718714956,0.0492552718259113,0.05075821326526374,0.051384500785039214,0.048507792495483905,0.05007603020960414,0.04994699368320007,calling
0.03868334859471576,0.027779360728059022,0.02427936582559512,0.027070902389361395,0.029806620165236757,0.02752293776206812,0.02884526769665374,0.02929789648887528,0.028963618621553944,0.029654840326445473,0.02958122102779416,0.028636237754755836,0.029535124300238188,0.03119221954380487,0.030733123393332118,0.03158473684849025,0.03146899838141185,0.03258182352310445,0.03285944835296093,0.029840144706685747,0.029822565381150423,0.0298399281477362,0.029169131013161712,0.029651505545762968,0.02974199863995875,0.030428898142485273,0.029086202721195564,0.030190110616030157,0.03009806279020015,0.029647817040521284,calling
0.043312185937619506,0.02215539746479233,0.02995692870542163,0.024874355592953524,0.026358088285389176,0.025267467349768008,0.026912617138256375,0.026893095559675936,0.02671392578148478,0.025830822643968458,0.026010779327384367,0.027036395207730848,0.02776347746491003,0.02756051627062468,0.028973253249258618,0.028275965408667777,0.027653325680366412,0.02747852312884362,0.02771322043110174,0.025821299085740212,0.025611778736980565,0.025551224557624524,0.026669905819278375,0.02586426289792807,0.026207910717472516,0.026491097845269856,0.025839732419422907,0.024604769515813273,0.025337034251426107,0.025947786453074804,calling
0.020130102561812715,0.02938447161650865,0.027989582564308724,0.027948281128878375,0.02611677700805329,0.028830533654035043,0.026773481148525853,0.02665196585960082,0.02915757889120529,0.03059619713749167,0.028531578752515885,0.02828873062412324,0.027096823436051028,0.02736035717447527,0.02844237984409273,0.02877016171427255,0.029432769295197926,0.02979199958398373,0.029145457475282684,0.028259466951771284,0.027967651916084708,0.028967463404404526,0.029750604504291654,0.02909824890815744,0.029772883745457047,0.02870521325447892,0.02925176543517791,0.029811833145580682,0.030105458922029635,0.031036016968627646,calling
0.024577408420383494,0.029078627186772885,0.02849469578050446,0.03496955461347266,0.0348038421987747,0.03900239643971885,0.03897754072932456,0.03738356429100114,0.039001263705910824,0.04182901203561931,0.04252248854567883,0.04092783440603797,0.040903670797072494,0.04188520000901896,0.04408205554637384,0.04351285525927192,0.04296589540251914,0.045245574801237545,0.04460248564963771,0.04358078094975478,0.04549721471524794,0.04414994800876393,0.04425286295939638,0.04585638063667866,0.045390080955091464,0.04627285474511737,0.04758609663190084,0.044554832219686064,0.044596881658746805,0.044358853472253344,calling
0.04321475787370102,0.04012171898813957,0.054154097692665264,0.054179673223559065,0.042785031716650476,0.042078825227425586,0.03902051985764366,0.03609155721882009,0.03609974675464612,0.035244864513391164,0.03390852646552501,0.035551056281923406,0.03579885037258404,0.0345407922546757,0.03494648920314452,0.035979660598844096,0.03345369287898922,0.03502158270588073,0.034078571318926616,0.033508381367458664,0.03422853692160785,0.033782222108374955,0.03355382007096624,0.032815928149014836,0.03369342970198586,0.03250318445594583,0.0326740214602184,0.03319672357485638,0.03218553871239354,0.03180145370725255,calling
0.03378910636858315,0.04980803899454554,0.03138934562584391,0.03239425602079002,0.03418584070989082,0.036074670178708065,0.030136067810227513,0.028518804800897506,0.029638151955825445,0.03082700679198943,0.03160538908654869,0.032637500188232776,0.030910670559827696,0.03083999744674243,0.02983989563216089,0.030699691454309248,0.03130422375948238,0.030639182399963907,0.029431849763970893,0.029959799730128543,0.02983431284716657,0.02940912212084381,0.029487337151932424,0.028121485518298735,0.028849994611861877,0.02685286447929263,0.027306126199887672,0.026704058677025924,0.025677625282410122,0.026051638822697017,calling
0.03961240708568839,0.02664644338571289,0.035220837502241434,0.034329672954918955,0.03419338765687842,0.03343790520072973,0.03428924705569388,0.0343965003360144,0.03334262106809452,0.031926169905904585,0.03366864703007705,0.034717223458233734,0.029921606835518137,0.030992154804470613,0.03114808798147876,0.03139784132799234,0.031114920645561733,0.03159437654570629,0.03169918738716535,0.030246524644646815,0.03105300998242035,0.03140908446670558,0.0315614135731314,0.03176537989062001,0.031407399287605525,0.032219491796489315,0.03279113534948167,0.03398346245755258,0.03398918163736228,0.03471314940722609,calling
0.030863937575077705,0.05462338213078682,0.032030763863723555,0.03452308039157375,0.036819954967252815,0.03731741650678003,0.03631880843464948,0.03405143251393373,0.03659491112968018,0.03805261955829038,0.03521406442140814,0.036212359395783524,0.03789161998668094,0.03647599361477128,0.037445575912555,0.03825338833223267,0.03945850690312307,0.03838683188540011,0.039707818003124194,0.03930712925059763,0.039811061441660175,0.04022331975565518,0.040964960566557185,0.04106335831080411,0.04170453468499341,0.041401097508709093,0.04106948846731598,0.04192290662271963,0.04083924986318602,0.04176901115475202,calling
0.033779262922828186,0.03649509444454887,0.03765878732982016,0.03591725179506825,0.04242053513312989,0.039895539080745654,0.04213964770912298,0.03588367965756854,0.032914122575865574,0.03484586440579179,0.03503770019351125,0.03135059593492811,0.03149302732747976,0.029988394381431253,0.02941657953221023,0.028525437885188618,0.02898381807125612,0.02779564913476314,0.029088511272163293,0.02877890290504077,0.027992270124339542,0.0286189403758722,0.02810134037681308,0.027337467968956305,0.025353666034462794,0.02607829033614788,0.025396222211466094,0.024896981911614845,0.025396399649509536,0.025429534818484475,calling
0.037487057052024,0.03683824022765262,0.03924935960957772,0.033520191957515884,0.031684451436069204,0.030709284480950012,0.03266802200949151,0.03391668898992374,0.029221418743679676,0.030110398243255673,0.027770664523503994,0.02947408837024079,0.0296192346050362,0.03012134820777217,0.029087685090092102,0.029881397162519373,0.030270936795381467,0.03130164249289615,0.030888292254300447,0.030909046819753164,0.031382650035398696,0.031219380430875264,0.029907392249608967,0.029874639801911365,0.03097774283435833,0.03194799260490773,0.03146181516228289,0.03113755723508723,0.029608903690442355,0.029721300454262096,calling
0.03359419533779989,0.01824921783347916,0.01838934736303254,0.019853347513423217,0.018384075511834047,0.017743402935894454,0.018850623796890446,0.01753141128022757,0.01759225473262425,0.017894245801801652,0.016881505202224804,0.01757718834072002,0.016288492698926554,0.016428166298539947,0.016861384607206126,0.01718907228728299,0.015394719892343619,0.014902184144937554,0.015516054401007966,0.014381744083924664,0.014681419391710504,0.01489216656864633,0.014470981872534434,0.014572188946893846,0.01461957001192958,0.014637188368871451,0.012944823298944867,0.013248138703311796,0.013493823102497747,0.012983119194364302,calling
0.03454195144545561,0.04906557661010661,0.05269539412981387,0.06258315039075978,0.05564971620936779,0.05197590396139193,0.048789073581621045,0.05006340762453743,0.04454979940254752,0.04501018174441633,0.04310939182227071,0.04498307639459884,0.04407086953434025,0.04672515290441187,0.04943590427275534,0.046685600727359715,0.04203212451200274,0.04074596270513602,0.03871781849320669,0.03861224080216763,0.03968451691538862,0.039401517115302015,0.03879472906925068,0.040093958611912936,0.03958903421614466,0.0398416686657482,0.039876767720219176,0.038342643749596464,0.038227060063442786,0.03836396618353333,calling
0.041195401437321366,0.0313504254804216,0.04045684056966905,0.03651052111732872,0.0373972930380651,0.03837427628971393,0.040486784635714104,0.04008330218103332,0.0414563454825785,0.03992673275623206,0.0417318011681657,0.038247365448621624,0.03604665792752097,0.038113293034430916,0.04003406525350023,0.04006192949858872,0.041693009720590424,0.04003235030993898,0.041412095188432016,0.04023822112092622,0.04108652936333868,0.04224629029794949,0.04270500140900855,0.044138093952299666,0.04447144167934269,0.04309875713988743,0.04374992491430731,0.04524275556525165,0.04338214757351421,0.04439543495605316,calling
0.02682545133949015,0.02915847503833583,0.0370925452886872,0.035451580216561585,0.04020074217440665,0.041345929332159886,0.043338045528346816,0.04503221133086571,0.04694898026343643,0.04229673813371833,0.04222950859018427,0.041578564521284764,0.04342017409772911,0.04188151690877569,0.043588710554411415,0.04167690624995126,0.04375699454787549,0.04124441693113925,0.04108417217860997,0.039617347789177526,0.040192872705723935,0.039338067683399355,0.040591335042102786,0.04161014895728463,0.040544218393494584,0.04074662230105095,0.041259614465157725,0.04085418655638498,0.0407560646926765,0.040506835791654386,calling
0.04353649422201407,0.0344856046617159,0.03278798925135614,0.03314562492730085,0.03676940185786651,0.03693718050516222,0.03662282404136382,0.03421268270183933,0.030472191581608653,0.02987693858988388,0.03255089643077403,0.03137063070992217,0.031074562210731533,0.03144248865346913,0.032408378866661036,0.032559160349691064,0.03328383869858459,0.03378395837253304,0.03273770222697096,0.03291659438382977,0.03223807059878339,0.03251431123209524,0.032013186463504095,0.03273986001956808,0.03234078443151316,0.032711974157111086,0.0332181165336637,0.032121037004932136,0.03151567056664123,0.031032195691902867,calling
0.024341201124910176,0.037089508376658385,0.033318889997242605,0.027876884542005972,0.03405790167134008,0.031131685023955538,0.03352169229414462,0.03504883751330079,0.0361834331043706,0.03557567484219686,0.036019451198233556,0.03791420173267163,0.0381712802477695,0.03748780786126851,0.03684942870544801,0.03651140216407371,0.03777064967647807,0.038453762090823254,0.03814202361549578,0.03931433382620489,0.04050528727510906,0.03995874072791969,0.0394395776480242,0.040145427475439,0.040721217220430005,0.04015928299478725,0.03811695975957384,0.039040152203159484,0.03958200149286808,0.039753587152580996,calling
0.029711049651151792,0.02561455035198892,0.027228799426036975,0.024226093003724945,0.028837673641814058,0.027955646951112863,0.029222564116724605,0.030722010222267913,0.03049562946293958,0.03321970761860776,0.032613146238762734,0.03230590673130654,0.03418300949113515,0.03258829299798222,0.0336021003392116,0.035047068148999175,0.03590354736463139,0.035785578334545556,0.03698348726066266,0.0371620452054825,0.036229633174100086,0.03793697118563735,0.03878456870206162,0.039362509726045145,0.039184040412803225,0.040501328775910735,0.04014186046114085,0.038189087140859536,0.03880779572589276,0.03955064291777871,calling
0.04178156176558824,0.03225547163768525,0.018827607045986815,0.017906695651121414,0.019480519165189503,0.021171476384240932,0.021726949410955834,0.0233757724712828,0.022439149964863153,0.021226737941133066,0.02062378079809228,0.02226536329223163,0.022356995664359038,0.022458223546478553,0.022694634172422082,0.023170373872475322,0.022606027719618244,0.0223349822504098,0.023172515532341845,0.022303662074946922,0.02296893883822231,0.022701586837159476,0.022325733715100333,0.02293940997340442,0.022975045358372147,0.023402866760562153,0.023044113467947002,0.023423196306648273,0.023627763848147094,0.023152506431783553,calling
0.041180388394927395,0.035630369318327186,0.028013637844245046,0.025221632542730077,0.02893992294611395,0.02451895916475308,0.022892454431115757,0.021675430722186386,0.020054999487558352,0.021904127016052048,0.020517535622963257,0.021063738974709922,0.020834541190253686,0.01955095388179966,0.020346803877542917,0.02003561272682508,0.02029269563727243,0.021145991120772988,0.02083400108323753,0.020670319719932728,0.02007566969511649,0.02006132979423599,0.019958379956145158,0.020098867600383683,0.020039017354648508,0.020302704657717698,0.019990263469892567,0.0193372849732686,0.019184831384985664,0.019543499198818044,calling
0.04311974157854485,0.03942846181879934,0.03292466713199689,0.029087524639189382,0.02817041595130911,0.028931577122738198,0.024999512079369537,0.026054393589266457,0.02743255780023403,0.029195102864281404,0.025688162425345773,0.026030059449150666,0.026855070156823074,0.024234277426508286,0.02435294088294292,0.02530484131044118,0.02586130893250088,0.024159023689705024,0.024951162086778108,0.02426274117837209,0.02545860047222484,0.02479639027093565,0.023916279772588533,0.024438187627355893,0.02419993856310298,0.024129887728315844,0.022562004993039852,0.022867494488385397,0.022716050264365604,0.02323957294516935,calling
0.04187862740391963,0.02484204061538393,0.02949666001591875,0.028030926063121926,0.028144147457208585,0.02732175376634438,0.025496894898617714,0.026997382304208777,0.02562487879517322,0.02679494853275204,0.026468086672270498,0.02636283739320654,0.026512163662320957,0.025962072088763367,0.026702473536391772,0.023929595606703623,0.024056637218833013,0.02464721785431842,0.023791438962994058,0.02437011074950298,0.024887549241036304,0.02543056834092052,0.024203619021750788,0.02440999900311471,0.023811532761254705,0.023941916284414833,0.024061648382941735,0.02422894778241038,0.024061657286729665,0.024731083059579752,calling
0.032710772699240886,0.06351932023694402,0.05731913139050853,0.04902430696681416,0.040334942813635984,0.044635899817844216,0.04614145073165275,0.04308394735570378,0.046544878003845956,0.04590916286003498,0.046779396361586914,0.04392650576343188,0.04193581560677638,0.04215254185260476,0.041331774471777286,0.04279312708718325,0.04115625530361232,0.04248810463835863,0.042391953010929025,0.04185579920791574,0.04045960161406081,0.03732989300236096,0.03711872327455393,0.038248760003504884,0.03797542360441004,0.03728333582216653,0.037104987895457575,0.03698313537314824,0.037271419832361805,0.036607617676476245,calling
0.029928872113389647,0.02705750108115409,0.039192996257970285,0.0411739717005927,0.03746726566329902,0.03857834367331497,0.04181500027598771,0.042266366437473404,0.041616357220166,0.039994429640517026,0.03947832710103662,0.03792713079318613,0.04001947694234702,0.039181552375324745,0.04131684950813897,0.040159233448184214,0.03974147831466487,0.040778196378924346,0.040998927008980536,0.038336868352899,0.038290754973113524,0.03969670295405353,0.0400387599823259,0.03997865994985843,0.038066769275993964,0.038795149959705004,0.03878412373777706,0.037724823302922275,0.038365333177980694,0.03849887148546549,calling
0.039990505290263684,0.030476179906444103,0.033350028594552876,0.03725761676980093,0.0256324082553273,0.026462996165031567,0.026671873895951242,0.02678713533827514,0.02891346657369682,0.02970755774927081,0.027795167835188678,0.028926796276763058,0.02582270222872456,0.025601422823065097,0.02492882685326665,0.02628701614658995,0.025296868627129026,0.025386799862748086,0.026316484579606943,0.025416735486402626,0.02662846853079972,0.026313926364389777,0.026817678332904774,0.026908704397981226,0.026407361947009912,0.025982945892144556,0.024969692605873815,0.02584673340941721,0.02640296296993515,0.026175812595487825,calling
0.049008347863814694,0.018327609649613844,0.01667716674517519,0.016744809991544703,0.014916760003095596,0.01692460381887407,0.01779925374701824,0.01894452348562947,0.017201500905025327,0.01803555170800534,0.017756158404543757,0.017794186422525164,0.016627123822225698,0.01572357112399262,0.015328649155437583,0.015068852679025696,0.015432218751095782,0.01562899136395114,0.01489043625196164,0.014833648360581798,0.014981894552959453,0.014203972124081234,0.01478722430587045,0.01448041705129588,0.014895686443291981,0.01448871106895314,0.014638045077804212,0.014250475375787929,0.014702489272903655,0.013824782956345165,calling
0.032404732448812944,0.036731636919715364,0.04135773816580971,0.03930525435057761,0.03418769038600532,0.03388938145637026,0.035417387138464866,0.03665143677927201,0.04019478803868114,0.04215348483709762,0.04056391853963023,0.039689564264456696,0.04072733091889807,0.04184160055996631,0.04456955360633783,0.04424942139871521,0.04432832884470868,0.04386245789302462,0.045449281113495874,0.04667332900388949,0.04495545366966211,0.04443960915732134,0.04426192839042449,0.04324922593271545,0.04445497311316169,0.04326293527372684,0.04335280707818047,0.04402571142886676,0.04358017368854648,0.045053338089547666,calling
0.040499999995573244,0.02677872847341629,0.02328592116419923,0.028141780163567158,0.03178923601064267,0.027399071535975348,0.029604730677146376,0.03202862740862775,0.03382770687078111,0.03234951941320471,0.032632332977560054,0.033923433226437705,0.03634486300034365,0.037389236886880534,0.03798782605092669,0.03926163537495754,0.03915187709781526,0.03988172925982298,0.03895980868069276,0.03805869196791812,0.03800573634117845,0.03806186411853506,0.03889410863414557,0.03949738122267664,0.038197560066718456,0.03920543883712767,0.03954960149464309,0.03783989947151148,0.038470751094402324,0.03802241308977321,calling
0.04424093594253754,0.035901096296102046,0.03433041847881164,0.038582325993808876,0.03754543403868185,0.040644988295889035,0.0413529413990865,0.038597073728360694,0.03966459381031959,0.037730943117434086,0.036209615764950374,0.036757616631743935,0.035092707461187284,0.036450200128908344,0.03893078493343465,0.03683115084983893,0.03757346326282218,0.03770172803583536,0.03706448354156039,0.03700196733473939,0.035586302577246855,0.03526163495470179,0.036152446191622396,0.036853485590332476,0.036851566470243756,0.0362083500015787,0.03717831715485219,0.03689007119802022,0.036036909426898946,0.0363114810065492,calling
0.026697932029305888,0.02185820799043931,0.026934449918162285,0.02867894022866966,0.029929886968730012,0.024650159850260596,0.02635842557633049,0.027741237068440824,0.027827287442984565,0.027253979661318036,0.027737940968861317,0.028713389950631246,0.030435684170714208,0.03114126371997229,0.029593952315801395,0.030622967834819298,0.03002070101042039,0.03068631615460313,0.03126480037581013,0.0307465044532551,0.03156029693040875,0.03262071778896436,0.03226876719530187,0.03181699997507809,0.030690172612186848,0.03193194629444254,0.03243855298727831,0.03166203685693249,0.031378662917815395,0.031021505946336226,calling
0.032801231870167404,0.031957514368518104,0.030247009112439174,0.029970398417622727,0.03285974917406276,0.034240242583778675,0.03813576193415642,0.03539134961320163,0.032383858702887056,0.033522767644179774,0.033180795097833164,0.03370619920689291,0.035939561493379596,0.035263969566459843,0.032306849727558616,0.03347565209832792,0.03356894694275273,0.034814309354893165,0.036692101176564206,0.03719988334061623,0.03552260148423115,0.03548050584641304,0.036382607012546225,0.036026516629112264,0.03733470149382428,0.038800932832635825,0.03779108753084321,0.03922651635070418,0.039281582980127544,0.03887393117094946,calling
0.034139601037046004,0.030206698652502452,0.027111007373468686,0.029191831765871798,0.033999996329092105,0.03603175764306842,0.027438456664788145,0.029787703464026535,0.03211879197209202,0.03383363923545732,0.03114851469133953,0.03239065208693191,0.03204425123172612,0.03146339595285849,0.030745063563459723,0.030831217842857302,0.032297330715606094,0.030809962080084026,0.03106290378630992,0.03176914518951272,0.03094751006195088,0.032000023764390095,0.03165481908711112,0.032567508929839215,0.03259215449763748,0.03140068174726927,0.03121938363250097,0.03106732419377832,0.0309033124024044,0.03193758820551944,calling
0.016966855224010757,0.029105701375200112,0.023981543784718756,0.029319211095368145,0.02683278955778792,0.028121857671050715,0.0264160720395399,0.0284050987008781,0.028479113937058355,0.030885189112092586,0.02834867846881017,0.029885078390170242,0.02909927791623014,0.027564068668187575,0.028411218447963415,0.02835557239700339,0.028690707067329686,0.029477717455581715,0.0297745211400234,0.029204683961748693,0.028080804729591038,0.029159154379649815,0.02867118363853373,0.029053037287381164,0.02959345909994959,0.030154946310571102,0.029998370182695588,0.03079334212569408,0.031621811269263514,0.031261226030984454,calling
0.02914630571392482,0.022370281297099413,0.02964434294405467,0.03153620740305195,0.034551932828170706,0.03709095241574694,0.04026293264712634,0.03915768773793409,0.04072640590162249,0.04247406261116333,0.04459946678546763,0.046535058976091837,0.04624629480706873,0.04723087787943455,0.04746772977767026,0.04857335048053409,0.050804155141462866,0.05194031683018531,0.0505948584097422,0.04965000610463573,0.04727522315396291,0.04681965674878079,0.04895890264506899,0.04763711239577445,0.046198521225096344,0.047819583253331854,0.04940950942920521,0.04900384819638735,0.04779552380660602,0.0492199820155991,calling
0.013618605355771977,0.013253664220525204,0.013361373291803723,0.01654494052025595,0.017396753544391436,0.01803642711503552,0.017240163054497732,0.01646608728728742,0.01746458370696699,0.016106507099709424,0.017152721006607363,0.018431626509133492,0.018967488241655343,0.018515284258802046,0.016195096684763023,0.01659852278945947,0.014807582431606748,0.01517630793809956,0.015553195840107992,0.015517428569701532,0.015127683081393267,0.014041201292073313,0.01459270475787707,0.014279183697370997,0.014013088324815112,0.014017625585257237,0.012706701766286724,0.012718081953229909,0.012894189035221222,0.01133770696962895,calling
0.025925304549756806,0.02988737794238543,0.027380914843617564,0.032502156545567776,0.037603658445537154,0.029114655322122863,0.02959824047591684,0.0332843367881386,0.03256607893278101,0.033638658344606574,0.03626580275969985,0.032619252458641154,0.032550503286288994,0.03410355869480976,0.0340809647653861,0.03352721143582835,0.032765210140879845,0.03169101917704257,0.030482652133736424,0.03172779870405247,0.031857520435653874,0.03214870829714737,0.031513193240307484,0.03191314418081191,0.0321782655158064,0.0316007518306432,0.031114568042539398,0.031844725345314774,0.03121002166108623,0.031731032993703265,calling
0.04606697315809385,0.04251521609711671,0.027189257367764126,0.028329638198787113,0.0210362120661636,0.022780364013057094,0.02468144442812238,0.025355903772068793,0.02498580103790391,0.023520462230123294,0.023708144552631247,0.024104915775865612,0.024242142744170615,0.024624817916158587,0.02438677042402371,0.023736127819294357,0.02315524802184972,0.023857962770304938,0.02400627708561867,0.022962486499000453,0.023641940467520384,0.022864160265099617,0.023452855782868202,0.023703017559905355,0.023496798084039375,0.023529627858073034,0.024328297903887585,0.023958957491358342,0.024490501453066665,0.022790111069881266,calling
